"","beg","end","IBI","len","durn","mean.isis","SI"
"52",5419,5435,0.969500000000004,17,0.00560000000000116,0.000350000000000072,4.60517018598809
"53",5501,5550,0.839500000000001,50,0.0119999999999933,0.000244897959183538,4.60517018598809
"54",5629,5636,0.324000000000005,8,0.00199999999999534,0.00028571428571362,4.60517018598809
"55",5656,5684,0.343300000000006,29,0.00849999999999795,0.000303571428571355,4.60517018598809
"56",5914,5959,2.5388,46,0.0102999999999938,0.00022888888888875,4.60517018598809
"57",6125,6130,1.24010000000001,6,0.0011999999999972,0.000239999999999441,4.60517018598809
"58",6330,6373,1.846,44,0.0112999999999985,0.000262790697674385,4.60517018598809
"59",6438,6452,1.1347,15,0.00370000000000203,0.00026428571428586,4.60517018598809
"60",6466,6518,1.0285,53,0.0131000000000014,0.000251923076923105,4.60517018598809
"61",6558,6605,0.5259,48,0.0112999999999985,0.000240425531914862,4.60517018598809
"62",6637,6675,0.356999999999999,39,0.00869999999999749,0.000228947368420987,4.60517018598809
"63",6729,6744,0.366600000000005,16,0.0041000000000011,0.000273333333333407,4.60517018598809
"64",6769,6798,0.426099999999998,30,0.00710000000000122,0.000244827586206938,4.60517018598809
"65",6928,6980,0.825899999999997,53,0.0131000000000014,0.000251923076923105,4.60517018598809
"66",7021,7047,0.591200000000001,27,0.00849999999999795,0.000326923076922998,4.60517018598809
"67",7061,7101,0.548400000000001,41,0.0101000000000013,0.000252500000000033,4.60517018598809
"68",7152,7181,0.612899999999996,30,0.00580000000000069,0.000200000000000024,4.60517018598809
"69",7182,7189,0.000500000000002387,8,0.00159999999999627,0.000228571428570896,4.60517018598809
"70",7232,7243,0.5886,12,0.00300000000000011,0.000272727272727283,4.60517018598809
"71",7256,7270,0.520200000000003,15,0.00489999999999924,0.000349999999999946,4.60517018598809
"72",7330,7359,0.845800000000004,30,0.00629999999999598,0.000217241379310206,4.60517018598809
"73",7478,7486,1.0415,9,0.00200000000000244,0.000250000000000306,4.60517018598809
"74",7498,7524,0.0660000000000025,27,0.00669999999999504,0.000257692307692117,4.60517018598809
"75",7605,7630,0.6297,26,0.00730000000000075,0.00029200000000003,4.60517018598809
"76",7690,7734,0.921500000000002,45,0.00959999999999894,0.000218181818181794,4.60517018598809
"77",7804,7814,0.719200000000001,11,0.00260000000000105,0.000260000000000105,4.60517018598809
"78",7828,7832,0.0521999999999991,5,0.000799999999998136,0.000199999999999534,4.60517018598809
"79",7837,7841,0.00450000000000017,5,0.000799999999998136,0.000199999999999534,4.60517018598809
"80",7943,7947,0.887300000000003,5,0.000799999999998136,0.000199999999999534,4.60517018598809
"81",7986,8013,0.7896,28,0.00740000000000407,0.000274074074074225,4.60517018598809
"82",8171,8218,1.7856,48,0.0113999999999947,0.00024255319148925,4.60517018598809
"83",8236,8259,0.490700000000004,24,0.00539999999999452,0.000234782608695414,4.60517018598809
"84",8322,8339,0.685200000000009,18,0.00509999999999877,0.000299999999999928,4.60517018598809
"85",8382,8411,0.833500000000001,30,0.00739999999998986,0.000255172413792754,4.60517018598809
"86",8464,8478,0.847800000000007,15,0.00449999999999307,0.000321428571428076,4.60517018598809
"87",8592,8651,0.951599999999999,60,0.0151000000000039,0.000255932203389896,4.60517018598809
"88",8865,8898,1.90690000000001,34,0.0100999999999942,0.000306060606060431,4.60517018598809
"89",8974,8992,0.692999999999998,19,0.00589999999999691,0.000327777777777606,4.60517018598809
"90",9049,9077,0.44980000000001,29,0.00939999999999941,0.000335714285714265,4.60517018598809
"91",9103,9148,0.510199999999998,46,0.0129000000000019,0.000286666666666709,4.60517018598809
"92",9321,9325,1.2188,5,0.000799999999998136,0.000199999999999534,4.60517018598809
"93",9546,9549,2.4448,4,0.000599999999991496,0.000199999999997165,4.60517018598809
"94",9620,9673,1.16970000000001,54,0.0127999999999986,0.000241509433962238,4.60517018598809
"95",9834,9853,1.4311,20,0.00709999999999411,0.000373684210526006,4.60517018598809
"96",9900,9904,0.325200000000009,5,0.000799999999998136,0.000199999999999534,4.60517018598809
